c1,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,2.0602060206020596,0.6600660066006601,84.36843684368436
0.13877551020408163,1.08010801080108,0.42004200420042004,84.78847884788479
0.17755102040816328,0.5900590059005903,0.2700270027002709,84.80848084808481
0.2163265306122449,0.0,100.0,0.0
0.25510204081632654,0.0,100.0,0.0
0.29387755102040813,0.0,100.0,0.0
0.3326530612244898,0.0,100.0,0.0
0.37142857142857144,0.0,100.0,0.0
0.4102040816326531,0.0,100.0,0.0
0.44897959183673475,0.0,100.0,0.0
0.4877551020408163,0.0,100.0,0.0
0.5265306122448979,0.0,100.0,0.0
0.5653061224489796,0.0,100.0,0.0
0.6040816326530613,0.0,100.0,0.0
0.6428571428571428,0.0,100.0,0.0
0.6816326530612244,0.0,100.0,0.0
0.7204081632653061,0.0,100.0,0.0
0.7591836734693878,0.0,100.0,0.0
0.7979591836734694,0.0,100.0,0.0
0.836734693877551,0.0,100.0,0.0
0.8755102040816326,0.0,100.0,0.0
0.9142857142857143,0.0,100.0,0.0
0.9530612244897959,0.0,100.0,0.0
0.9918367346938776,0.0,100.0,0.0
1.0306122448979593,0.0,100.0,0.0
1.0693877551020408,0.0,100.0,0.0
1.1081632653061226,0.0,100.0,0.0
1.146938775510204,0.0,100.0,0.0
1.1857142857142857,0.0,100.0,0.0
1.2244897959183674,0.0,100.0,0.0
1.263265306122449,0.0,100.0,0.0
1.3020408163265307,0.0,100.0,0.0
1.3408163265306123,0.0,100.0,0.0
1.379591836734694,0.0,100.0,0.0
1.4183673469387756,0.0,100.0,0.0
1.4571428571428573,0.0,100.0,0.0
1.495918367346939,0.0,100.0,0.0
1.5346938775510206,0.0,100.0,0.0
1.573469387755102,0.0,100.0,0.0
1.6122448979591837,0.0,100.0,0.0
1.6510204081632653,0.0,100.0,0.0
1.689795918367347,0.0,100.0,0.0
1.7285714285714286,0.0,100.0,0.0
1.7673469387755103,0.0,100.0,0.0
1.806122448979592,0.0,100.0,0.0
1.8448979591836736,0.0,100.0,0.0
1.8836734693877553,0.0,100.0,0.0
1.922448979591837,0.0,100.0,0.0
1.9612244897959186,0.0,100.0,0.0
2.0,0.0,100.0,0.0
